mk_individual_id,PersonID,mk_individual_name,mk_individual_first_name,LastName,FirstName,IsCurrent,altnames
138,2236,גוטמן,שאול,גוטמן,שאול,False,"[""שאול גוטמן""]"
327,2237,גולדברג,יוסף,גולדברג,יוסף,False,"[""יוסף גולדברג""]"
32,2238,גולדמן,מיכה,גולדמן,מיכה,False,"[""מיכה גולדמן""]"
139,2239,גולדפרב,אלכס,גולדפרב,אלכס,False,"[""אלכס גולדפרב""]"
328,2240,גולדרט,אברהם,גולדרט,אברהם,False,"[""אברהם גולדרט""]"
329,2241,גולדשטיין,אהרן,גולדשטיין,אהרן,False,"[""אהרן גולדשטיין""]"
330,2242,גולדשטיין,פנחס,גולדשטיין,פנחס,False,"[""פנחס גולדשטיין""]"
331,2243,גולדשמידט,יוסף,גולדשמידט,יוסף,False,"[""יוסף גולדשמידט""]"
332,2244,גולומב,דוד,גולומב,דוד,False,"[""דוד גולומב""]"
333,2245,גולן,יצחק,גולן,יצחק,False,"[""יצחק גולן""]"
141,2246,גור,אפרים,גור,אפרים,False,"[""אפרים גור""]"
140,2247,גור,מרדכי,גור,מרדכי,False,"[""מרדכי גור""]"
334,2248,גורי,ישראל,גורי,ישראל,False,"[""ישראל גורי""]"
335,2249,גורן,שרגא,גורן,שרגא,False,"[""שרגא גורן""]"
336,2250,גז,מטילדה,גז,מטילדה,False,"[""מטילדה גז""]"
337,2251,גיבלבר,אברהם,גיבלבר,אברהם,False,"[""אברהם גיבלבר""]"
339,2252,גיל,יעקב,גיל,יעקב,False,"[""יעקב גיל""]"
338,2253,גיל,יעקב,גיל,יעקב,False,"[""יעקב גיל""]"
142,2254,גל,גדליה,גל,גדליה,False,"[""גדליה גל""]"
340,2255,גלוסקא,זכריה,גלוסקא,זכריה,False,"[""זכריה גלוסקא""]"
341,2256,גלזר-תעסה,מרים,גלזר-תעסה,מרים,False,"[""מרים גלזר-תעסה""]"
342,2257,גלילי,ישראל,גלילי,ישראל,False,"[""ישראל גלילי""]"
343,2258,גלס,דוד,גלס,דוד,False,"[""דוד גלס""]"
344,2259,גנחובסקי,אליהו-משה,גנחובסקי,אליהו-משה,False,"[""אליהו-משה גנחובסקי""]"
346,2260,גרוס,שלמה-יעקב,גרוס,שלמה-יעקב,False,"[""שלמה-יעקב גרוס""]"
347,2261,גרוסמן,חייקה,גרוסמן,חייקה,False,"[""חייקה גרוסמן""]"
348,2262,גרופר,פסח,גרופר,פסח,False,"[""פסח גרופר""]"
349,2263,גרידי,שמעון,גרידי,שמעון,False,"[""שמעון גרידי""]"
350,2264,גרינברג,אהרן-יעקב,גרינברג,אהרן-יעקב,False,"[""אהרן-יעקב גרינברג""]"
351,2265,גרינברג,אורי-צבי,גרינברג,אורי-צבי,False,"[""אורי-צבי גרינברג""]"
352,2266,גרנות,אברהם,גרנות,אברהם,False,"[""אברהם גרנות""]"
353,2267,גרנות,אלעזר,גרנות,אלעזר,False,"[""אלעזר גרנות""]"
2268,2268,גרשוני,צבי,גרשוני,צבי,False,"[""צבי גרשוני""]"
355,2269,דגני,עמוס,דגני,עמוס,False,"[""עמוס דגני""]"
356,2270,דובדבני,יחיאל,דובדבני,יחיאל,False,"[""יחיאל דובדבני""]"
357,2271,דויטש,אברהם,דויטש,אברהם,False,"[""אברהם דויטש""]"
358,2272,דון-יחיא,שבתאי,דון-יחיא,שבתאי,False,"[""שבתאי דון-יחיא""]"
359,2273,דורון,שרה,דורון,שרה,False,"[""שרה דורון""]"
360,2274,דיאב,יוסף,דיאב,יוסף,False,"[""יוסף דיאב""]"
143,2275,דיין,אלי,דיין,אלי,False,"[""אלי דיין""]"
38,2276,דיין,חיים,דיין,חיים,False,"[""חיים דיין""]"
688,2277,דיין,משה,דיין,משה,False,"[""משה דיין""]"
361,2278,דיין,שלמה,דיין,שלמה,False,"[""שלמה דיין""]"
362,2279,דיין,שמואל,דיין,שמואל,False,"[""שמואל דיין""]"
363,2280,דינור,בן-ציון,דינור,בן-ציון,False,"[""בן-ציון דינור""]"
364,2281,דיניץ,שמחה,דיניץ,שמחה,False,"[""שמחה דיניץ""]"
2282,2282,דינשטיין,צבי,דינשטיין,צבי,False,"[""צבי דינשטיין""]"
366,2283,דיציאן,ליאון,דיציאן,ליאון,False,"[""ליאון דיציאן""]"
367,2284,דנינו,דוד,דנינו,דוד,False,"[""דוד דנינו""]"
368,2285,דקל,מיכאל,דקל,מיכאל,False,"[""מיכאל דקל""]"
40,2286,דראושה,עבד-אלוהב,דראושה,עבד-אלוהב,False,"[""עבד-אלוהב דראושה""]"
369,2287,דרובלס,מתתיהו,דרובלס,מתתיהו,False,"[""מתתיהו דרובלס""]"
370,2288,דרורי,אברהם,דרורי,אברהם,False,"[""אברהם דרורי""]"
371,2289,דרורי,חסיה,דרורי,חסיה,False,"[""חסיה דרורי""]"
372,2290,דרניצקי,יהודה (יודין),דרניצקי,יהודה (יודין),False,"[""יהודה (יודין) דרניצקי""]"
41,2291,דרעי,אריה מכלוף,דרעי,אריה מכלוף,True,"[""אריה מכלוף דרעי""]"
373,2292,האוזנר,גדעון,האוזנר,גדעון,False,"[""גדעון האוזנר""]"
374,2293,הדר,עמוס,הדר,עמוס,False,"[""עמוס הדר""]"
375,2294,הורביץ,יגאל,הורביץ,יגאל,False,"[""יגאל הורביץ""]"
376,2295,הכהן,דוד,הכהן,דוד,False,"[""דוד הכהן""]"
377,2296,הכהן,מנחם,הכהן,מנחם,False,"[""מנחם הכהן""]"
378,2297,הכרמלי,אליהו,הכרמלי,אליהו,False,"[""אליהו הכרמלי""]"
379,2298,הלוי,בנימין,הלוי,בנימין,False,"[""בנימין הלוי""]"
380,2299,הלל,שלמה,הלל,שלמה,False,"[""שלמה הלל""]"
44,2300,המר,זבולון,המר,זבולון,False,"[""זבולון המר""]"
381,2301,הן,יחזקאל,הן,יחזקאל,False,"[""יחזקאל הן""]"
382,2302,העצני,אליקים,העצני,אליקים,False,"[""אליקים העצני""]"
383,2303,הקטין,רות,הקטין,רות,False,"[""רות הקטין""]"
384,2304,הראל,אהרן,הראל,אהרן,False,"[""אהרן הראל""]"
385,2305,הראל,איסר,הראל,איסר,False,"[""איסר הראל""]"
386,2306,הראל,בן-ציון,הראל,בן-ציון,False,"[""בן-ציון הראל""]"
47,2307,הראל,יהודה,הראל,יהודה,False,"[""יהודה הראל""]"
387,2308,הרינג,זאב,הרינג,זאב,False,"[""זאב הרינג""]"
388,2309,הרליץ,אסתר,הרליץ,אסתר,False,"[""אסתר הרליץ""]"
389,2310,הרמן,זינה,הרמן,זינה,False,"[""זינה הרמן""]"
390,2311,הרפז,נטע,הרפז,נטע,False,"[""נטע הרפז""]"
391,2312,הרצוג,חיים,הרצוג,חיים,False,"[""חיים הרצוג""]"
392,2313,הרצפלד,אברהם,הרצפלד,אברהם,False,"[""אברהם הרצפלד""]"
393,2314,הררי,יזהר,הררי,יזהר,False,"[""יזהר הררי""]"
2315,2315,ויינברג,צבי,ויינברג,צבי,False,"[""צבי ויינברג""]"
144,2316,ויינשטיין,אריאל,ויינשטיין,אריאל,False,"[""אריאל ויינשטיין""]"
49,2317,וייס,שבח,וייס,שבח,False,"[""שבח וייס""]"
394,2318,וילנסקה,אסתר,וילנסקה,אסתר,False,"[""אסתר וילנסקה""]"
395,2319,וילנר,מאיר,וילנר,מאיר,False,"[""מאיר וילנר""]"
690,2320,ויצמן,עזר,ויצמן,עזר,False,"[""עזר ויצמן""]"
396,2321,וירשובסקי,מרדכי,וירשובסקי,מרדכי,False,"[""מרדכי וירשובסקי""]"
397,2322,ולדמן,אליעזר,ולדמן,אליעזר,False,"[""אליעזר ולדמן""]"
145,2323,ונונו,יוסף,ונונו,יוסף,False,"[""יוסף ונונו""]"
146,2324,ורדיגר,אברהם,ורדיגר,אברהם,False,"[""אברהם ורדיגר""]"
398,2325,ורהפטיג,זרח,ורהפטיג,זרח,False,"[""זרח ורהפטיג""]"
399,2326,ורטהיימר,זאב,ורטהיימר,זאב,False,"[""זאב ורטהיימר""]"
400,2327,ורטמן,משה,ורטמן,משה,False,"[""משה ורטמן""]"
401,2328,ותד,מחמד,ותד,מחמד,False,"[""מחמד ותד""]"
402,2329,ז'בוטינסקי,ערי,ז'בוטינסקי,ערי,False,"[""ערי ז'בוטינסקי""]"
403,2330,זוארץ,פריג'ה,זוארץ,פריג'ה,False,"[""פריג'ה זוארץ""]"
52,2331,זוילי,נסים,זוילי,נסים,False,"[""נסים זוילי""]"
404,2332,זועבי,עבדול-עזיז,זועבי,עבדול-עזיז,False,"[""עבדול-עזיז זועבי""]"
2333,2333,זורע,מאיר,זורע,מאיר,False,"[""מאיר זורע""]"
147,2334,זיאד,תופיק,זיאד,תופיק,False,"[""תופיק זיאד""]"
406,2335,זיגר,יצחק,זיגר,יצחק,False,"[""יצחק זיגר""]"
407,2336,זייגרמן,דרור,זייגרמן,דרור,False,"[""דרור זייגרמן""]"
408,2337,זיידל,הלל,זיידל,הלל,False,"[""הלל זיידל""]"
409,2338,זילברברג,אברהם,זילברברג,אברהם,False,"[""אברהם זילברברג""]"
53,2339,זיסמן,עמנואל,זיסמן,עמנואל,False,"[""עמנואל זיסמן""]"
410,2340,זיסמן,שלום,זיסמן,שלום,False,"[""שלום זיסמן""]"
411,2341,זכאי,יחזקאל,זכאי,יחזקאל,False,"[""יחזקאל זכאי""]"
2342,2342,זכין,דב,זכין,דב,False,"[""דב זכין""]"
413,2343,זר,מרדכי,זר,מרדכי,False,"[""מרדכי זר""]"
414,2344,חביבי,אמיל,חביבי,אמיל,False,"[""אמיל חביבי""]"
55,2345,חג' יחיא,רפיק,חג' יחיא,רפיק,False,"[""רפיק חג' יחיא""]"
148,2346,חדאד,חנא,חדאד,חנא,False,"[""חנא חדאד""]"
415,2347,חושי,אבא,חושי,אבא,False,"[""אבא חושי""]"
416,2348,חזן,יעקב,חזן,יעקב,False,"[""יעקב חזן""]"
2349,2349,חזני,מיכאל,חזני,מיכאל,False,"[""מיכאל חזני""]"
418,2350,חלאילה,חמד,חלאילה,חמד,False,"[""חמד חלאילה""]"
419,2351,חלפון,בן-ציון,חלפון,בן-ציון,False,"[""בן-ציון חלפון""]"
420,2352,חמדאן,פארס,חמדאן,פארס,False,"[""פארס חמדאן""]"
2353,2353,חמיס,יוסף,חמיס,יוסף,False,"[""יוסף חמיס""]"
422,2354,חניפס,סאלח,חניפס,סאלח,False,"[""סאלח חניפס""]"
423,2355,חסין,אשר,חסין,אשר,False,"[""אשר חסין""]"
424,2356,חריף,משה,חריף,משה,False,"[""משה חריף""]"
149,2357,חריש,מיכאל,חריש,מיכאל,False,"[""מיכאל חריש""]"
425,2358,חשאי,יהודה,חשאי,יהודה,False,"[""יהודה חשאי""]"
426,2359,חת,נחום,חת,נחום,False,"[""נחום חת""]"
2360,2360,טביב,אברהם,טביב,אברהם,False,"[""אברהם טביב""]"
428,2361,טבנקין,יצחק,טבנקין,יצחק,False,"[""יצחק טבנקין""]"
429,2362,טברסקי,ז'ניה,טברסקי,ז'ניה,False,"[""ז'ניה טברסקי""]"
2363,2363,טובי,תופיק,טובי,תופיק,False,"[""תופיק טובי""]"
2364,2364,טולידאנו,שמואל,טולידאנו,שמואל,False,"[""שמואל טולידאנו""]"
2365,2365,טיאר,אברהם,טיאר,אברהם,False,"[""אברהם טיאר""]"
2366,2366,טמקין,בנימין,טמקין,בנימין,False,"[""בנימין טמקין""]"
182,2367,יגורי,אסף,יגורי,אסף,False,"[""אסף יגורי""]"
183,2368,ידיד,מנחם,ידיד,מנחם,False,"[""מנחם ידיד""]"
184,2369,ידין,יגאל,ידין,יגאל,False,"[""יגאל ידין""]"
181,2370,ידלין,אהרן,ידלין,אהרן,False,"[""אהרן ידלין""]"
60,2371,יהב,יונה,יהב,יונה,False,"[""יונה יהב""]"
185,2372,יהודה,חיים,יהודה,חיים,False,"[""חיים יהודה""]"
186,2373,יהודה,צבי,יהודה,צבי,False,"[""צבי יהודה""]"
187,2374,יוניצ'מן,שמשון,יוניצ'מן,שמשון,False,"[""שמשון יוניצ'מן""]"
188,2375,יוסף,דב,יוסף,דב,False,"[""דב יוסף""]"
189,2376,יוסף,יעקב,יוסף,יעקב,False,"[""יעקב יוסף""]"
190,2377,יוספטל,גיורא,יוספטל,גיורא,False,"[""גיורא יוספטל""]"
191,2378,יוספטל,סנטה,יוספטל,סנטה,False,"[""סנטה יוספטל""]"
192,2379,ילין-מור,נתן,ילין-מור,נתן,False,"[""נתן ילין-מור""]"
193,2380,יעקבי,גד,יעקבי,גד,False,"[""גד יעקבי""]"
2381,2381,יערי,מאיר,יערי,מאיר,False,"[""מאיר יערי""]"
2382,2382,יפה,אביעד,יפה,אביעד,False,"[""אביעד יפה""]"
2383,2383,יפה,אברהם,יפה,אברהם,False,"[""אברהם יפה""]"
436,2384,יפרח,יהונתן,יפרח,יהונתן,False,"[""יהונתן יפרח""]"
2385,2385,יצחקי,יצחק,יצחקי,יצחק,False,"[""יצחק יצחקי""]"
438,2386,יצחקי,יצחק,יצחקי,יצחק,False,"[""יצחק יצחקי""]"
2387,2387,יציב,גדי,יציב,גדי,False,"[""גדי יציב""]"
440,2388,יריב,אהרן,יריב,אהרן,False,"[""אהרן יריב""]"
2389,2389,ישעיהו-שרעבי,ישראל,ישעיהו-שרעבי,ישראל,False,"[""ישראל ישעיהו-שרעבי""]"
2390,2390,כהן,אידוב,כהן,אידוב,False,"[""אידוב כהן""]"
443,2391,כהן,בנו,כהן,בנו,False,"[""בנו כהן""]"
2392,2392,כהן,גאולה,כהן,גאולה,False,"[""גאולה כהן""]"
2393,2393,כהן,גבריאל,כהן,גבריאל,False,"[""גבריאל כהן""]"
2394,2394,כהן,יגאל,כהן,יגאל,False,"[""יגאל כהן""]"
2395,2395,כהן,יוחנן,כהן,יוחנן,False,"[""יוחנן כהן""]"
2396,2396,כהן,מנחם,כהן,מנחם,False,"[""מנחם כהן""]"
2397,2397,כהן,שלום,כהן,שלום,False,"[""שלום כהן""]"
450,2398,כהן-אבידב,מאיר,כהן-אבידב,מאיר,False,"[""מאיר כהן-אבידב""]"
451,2399,כהן-אורגד,יגאל,כהן-אורגד,יגאל,False,"[""יגאל כהן-אורגד""]"
452,2400,כהן-כגן,רחל,כהן-כגן,רחל,False,"[""רחל כהן-כגן""]"
2401,2401,כהן-מגורי,חיים,כהן-מגורי,חיים,False,"[""חיים כהן-מגורי""]"
2402,2402,כהן-צידון,שלמה,כהן-צידון,שלמה,False,"[""שלמה כהן-צידון""]"
2403,2403,כהנא,מאיר,כהנא,מאיר,False,"[""מאיר כהנא""]"
2404,2404,כהנא,קלמן,כהנא,קלמן,False,"[""קלמן כהנא""]"
457,2405,כלפון,אברהם,כלפון,אברהם,False,"[""אברהם כלפון""]"
2406,2406,כנוביץ,שמעון,כנוביץ,שמעון,False,"[""שמעון כנוביץ""]"
2407,2407,כסה,יונה,כסה,יונה,False,"[""יונה כסה""]"
2408,2408,כפרית,שרה,כפרית,שרה,False,"[""שרה כפרית""]"
2409,2409,כץ,אברהם,כץ,אברהם,False,"[""אברהם כץ""]"
2410,2410,כץ,זאב,כץ,זאב,False,"[""זאב כץ""]"
2411,2411,"כ""ץ",יעקב,"כ""ץ",יעקב,False,"[""יעקב כ\""ץ""]"
2412,2412,כץ,שמואל,כץ,שמואל,False,"[""שמואל כץ""]"
2413,2413,כץ-עוז,אברהם,כץ-עוז,אברהם,False,"[""אברהם כץ-עוז""]"
2414,2414,כצנלסון,בת-שבע,כצנלסון,בת-שבע,False,"[""בת-שבע כצנלסון""]"
2415,2415,כרמל,משה,כרמל,משה,False,"[""משה כרמל""]"
2416,2416,לבון,פנחס,לבון,פנחס,False,"[""פנחס לבון""]"
2417,2417,לביא,שלמה,לביא,שלמה,False,"[""שלמה לביא""]"
2418,2418,לבנבראון,אברהם,לבנבראון,אברהם,False,"[""אברהם לבנבראון""]"
2419,2419,לבני,איתן,לבני,איתן,False,"[""איתן לבני""]"
71,2420,לובוצקי,אלכסנדר,לובוצקי,אלכסנדר,False,"[""אלכסנדר לובוצקי""]"
152,2421,לובלסקי,מאשה,לובלסקי,מאשה,False,"[""מאשה לובלסקי""]"
2422,2422,לוונשטיין,מאיר-דוד,לוונשטיין,מאיר-דוד,False,"[""מאיר-דוד לוונשטיין""]"
2423,2423,לוז,קדיש,לוז,קדיש,False,"[""קדיש לוז""]"
2424,2424,לוי,דניאל יצחק,לוי,דניאל יצחק,False,"[""דניאל יצחק לוי""]"
2425,2425,לוי,יאיר,לוי,יאיר,False,"[""יאיר לוי""]"
2426,2426,לוי,סטלה,לוי,סטלה,False,"[""סטלה לוי""]"
2427,2427,לוין,יצחק-מאיר,לוין,יצחק-מאיר,False,"[""יצחק-מאיר לוין""]"
2428,2428,לוין,נחום,לוין,נחום,False,"[""נחום לוין""]"
2429,2429,לוין,שלום,לוין,שלום,False,"[""שלום לוין""]"
480,2430,לוקר,ברל,לוקר,ברל,False,"[""ברל לוקר""]"
481,2431,לורינץ,שלמה,לורינץ,שלמה,False,"[""שלמה לורינץ""]"
75,2432,ליבאי,דוד,ליבאי,דוד,False,"[""דוד ליבאי""]"
2433,2433,ליבנה,אליעזר,ליבנה,אליעזר,False,"[""אליעזר ליבנה""]"
2434,2434,ליבשיץ,דוד,ליבשיץ,דוד,False,"[""דוד ליבשיץ""]"
76,2435,לייזרזון,אברהם יוסף,לייזרזון,אברהם יוסף,False,"[""אברהם יוסף לייזרזון""]"
2436,2436,לין,אוריאל,לין,אוריאל,False,"[""אוריאל לין""]"
2437,2437,לין,אמנון,לין,אמנון,False,"[""אמנון לין""]"
2438,2438,לינקר,ציטה,לינקר,ציטה,False,"[""ציטה לינקר""]"
215,2439,ליפקין-שחק,אמנון,ליפקין-שחק,אמנון,False,"[""אמנון ליפקין-שחק""]"
2440,2440,לם,יוסף,לם,יוסף,False,"[""יוסף לם""]"
2441,2441,למדן,חנה,למדן,חנה,False,"[""חנה למדן""]"
489,2442,לנדאו,חיים,לנדאו,חיים,False,"[""חיים לנדאו""]"
2443,2443,לנקין,אליהו,לנקין,אליהו,False,"[""אליהו לנקין""]"
79,2444,לנקרי,יהודה,לנקרי,יהודה,False,"[""יהודה לנקרי""]"
153,2445,לס,יורם,לס,יורם,False,"[""יורם לס""]"
2446,2446,לקט,יחיאל,לקט,יחיאל,False,"[""יחיאל לקט""]"
154,2447,מאיה,משה,מאיה,משה,False,"[""משה מאיה""]"
685,2448,מאיר,גולדה,מאיר,גולדה,False,"[""גולדה מאיר""]"
81,2449,מאסלה,אדיסו,מאסלה,אדיסו,False,"[""אדיסו מאסלה""]"
2450,2450,מואב,בועז,מואב,בועז,False,"[""בועז מואב""]"
2451,2451,מודעי,יצחק,מודעי,יצחק,False,"[""יצחק מודעי""]"
2452,2452,מוויס,חנא,מוויס,חנא,False,"[""חנא מוויס""]"
496,2453,מויאל,אליהו,מויאל,אליהו,False,"[""אליהו מויאל""]"
497,2454,מועדי,ג'בר,מועדי,ג'בר,False,"[""ג'בר מועדי""]"
2455,2455,מור,דוד,מור,דוד,False,"[""דוד מור""]"
2456,2456,מזור,אליהו,מזור,אליהו,False,"[""אליהו מזור""]"
2457,2457,מזרחי,אליעזר,מזרחי,אליעזר,False,"[""אליעזר מזרחי""]"
2458,2458,מזרחי,יעקב,מזרחי,יעקב,False,"[""יעקב מזרחי""]"
502,2459,מילמן,דב,מילמן,דב,False,"[""דב מילמן""]"
2460,2460,מימון,יהודה לייב,מימון,יהודה לייב,False,"[""יהודה לייב מימון""]"
2461,2461,מימון,עדה,מימון,עדה,False,"[""עדה מימון""]"
2462,2462,מינץ,בנימין,מינץ,בנימין,False,"[""בנימין מינץ""]"
2463,2463,מיעארי,מוחמד,מיעארי,מוחמד,False,"[""מוחמד מיעארי""]"
2464,2464,מיקוניס,שמואל,מיקוניס,שמואל,False,"[""שמואל מיקוניס""]"
84,2465,מירום,חגי,מירום,חגי,False,"[""חגי מירום""]"
508,2466,מלמד,אברהם,מלמד,אברהם,False,"[""אברהם מלמד""]"
156,2467,מנע,דוד,מנע,דוד,False,"[""דוד מנע""]"
87,2468,מרדכי,יצחק,מרדכי,יצחק,False,"[""יצחק מרדכי""]"
2469,2469,מרון,משה,מרון,משה,False,"[""משה מרון""]"
2470,2470,מרידור,אליהו,מרידור,אליהו,False,"[""אליהו מרידור""]"
2471,2471,מרידור,יעקב,מרידור,יעקב,False,"[""יעקב מרידור""]"
2472,2472,מרלין,שמואל,מרלין,שמואל,False,"[""שמואל מרלין""]"
2473,2473,מרציאנו,סעדיה,מרציאנו,סעדיה,False,"[""סעדיה מרציאנו""]"
514,2474,משל,ירוחם,משל,ירוחם,False,"[""ירוחם משל""]"
515,2475,נאמן,יובל,נאמן,יובל,False,"[""יובל נאמן""]"
687,2476,נבון,יצחק,נבון,יצחק,False,"[""יצחק נבון""]"
516,2477,נוף,עקיבא,נוף,עקיבא,False,"[""עקיבא נוף""]"
2478,2478,נורוק,מרדכי,נורוק,מרדכי,False,"[""מרדכי נורוק""]"
2479,2479,נחושתן,יעקב,נחושתן,יעקב,False,"[""יעקב נחושתן""]"
2480,2480,נחלה,אליאס,נחלה,אליאס,False,"[""אליאס נחלה""]"
2481,2481,נחמיאס,אהרן,נחמיאס,אהרן,False,"[""אהרן נחמיאס""]"
157,2482,נחמן,רון,נחמן,רון,False,"[""רון נחמן""]"
2483,2483,נחמקין,אריה,נחמקין,אריה,False,"[""אריה נחמקין""]"
2484,2484,ניצני,יעקב,ניצני,יעקב,False,"[""יעקב ניצני""]"
694,2485,ניר,צביקה,ניר,צביקה,False,"[""צביקה ניר""]"
2486,2486,ניר-רפאלקס,נחום,ניר-רפאלקס,נחום,False,"[""נחום ניר-רפאלקס""]"
158,2487,נמיר,אורה,נמיר,אורה,False,"[""אורה נמיר""]"
2488,2488,נמיר,מרדכי,נמיר,מרדכי,False,"[""מרדכי נמיר""]"
159,2489,נסים,משה,נסים,משה,False,"[""משה נסים""]"
2490,2490,נסראלדין,אמל,נסראלדין,אמל,False,"[""אמל נסראלדין""]"
2491,2491,נעים,רענן,נעים,רענן,False,"[""רענן נעים""]"
2492,2492,נפאע,מוחמד,נפאע,מוחמד,False,"[""מוחמד נפאע""]"
529,2493,נפתלי,פרץ,נפתלי,פרץ,False,"[""פרץ נפתלי""]"
530,2494,נצר,דבורה,נצר,דבורה,False,"[""דבורה נצר""]"
2495,2495,נריה,צבי-משה,נריה,צבי-משה,False,"[""צבי-משה נריה""]"
2496,2496,סבג,אורי,סבג,אורי,False,"[""אורי סבג""]"
2497,2497,סבידור,מנחם,סבידור,מנחם,False,"[""מנחם סבידור""]"
224,2498,סביר,אורי,סביר,אורי,False,"[""אורי סביר""]"
2499,2499,סדן,דב,סדן,דב,False,"[""דב סדן""]"
2500,2500,סוזאייב,זלמן,סוזאייב,זלמן,False,"[""זלמן סוזאייב""]"
2501,2501,סויסה,רפאל,סויסה,רפאל,False,"[""רפאל סויסה""]"
2502,2502,סולודר,עדנה,סולודר,עדנה,False,"[""עדנה סולודר""]"
2503,2503,סורקיס,מרדכי,סורקיס,מרדכי,False,"[""מרדכי סורקיס""]"
2504,2504,סטופ,אברהם,סטופ,אברהם,False,"[""אברהם סטופ""]"
93,2505,סלים,סאלח,סלים,סאלח,False,"[""סאלח סלים""]"
2506,2506,סלימאן,צלאח,סלימאן,צלאח,False,"[""צלאח סלימאן""]"
160,2507,סלמוביץ,אסתר,סלמוביץ,אסתר,False,"[""אסתר סלמוביץ""]"
2508,2508,סמילנסקי,יזהר,סמילנסקי,יזהר,False,"[""יזהר סמילנסקי""]"
2509,2509,סנה,משה,סנה,משה,False,"[""משה סנה""]"
2510,2510,סנהדראי,טובה,סנהדראי,טובה,False,"[""טובה סנהדראי""]"
95,2511,סעד,אחמד,סעד,אחמד,False,"[""אחמד סעד""]"
2512,2512,ספיר,יוסף,ספיר,יוסף,False,"[""יוסף ספיר""]"
2513,2513,ספיר,פנחס,ספיר,פנחס,False,"[""פנחס ספיר""]"
2514,2514,סרדינס,משה,סרדינס,משה,False,"[""משה סרדינס""]"
547,2515,סרטני,אמירה,סרטני,אמירה,False,"[""אמירה סרטני""]"
2516,2516,סרלין,יוסף,סרלין,יוסף,False,"[""יוסף סרלין""]"
2517,2517,עבאס,אברהם,עבאס,אברהם,False,"[""אברהם עבאס""]"
2518,2518,עוביד,דיאב,עוביד,דיאב,False,"[""דיאב עוביד""]"
2519,2519,עוזיאל,ברוך,עוזיאל,ברוך,False,"[""ברוך עוזיאל""]"
2520,2520,עופר,אברהם,עופר,אברהם,False,"[""אברהם עופר""]"
2521,2521,עופר,מרדכי,עופר,מרדכי,False,"[""מרדכי עופר""]"
162,2522,עזרן,יוסף,עזרן,יוסף,False,"[""יוסף עזרן""]"
2523,2523,עטשי,זיידאן,עטשי,זיידאן,False,"[""זיידאן עטשי""]"
161,2524,עלי,עובדיה,עלי,עובדיה,False,"[""עובדיה עלי""]"
2525,2525,עמאר,משה,עמאר,משה,False,"[""משה עמאר""]"
97,2526,עמור,שאול,עמור,שאול,False,"[""שאול עמור""]"
2527,2527,עמית,מאיר,עמית,מאיר,False,"[""מאיר עמית""]"
2528,2528,עמר,שלמה חיים,עמר,שלמה חיים,False,"[""שלמה חיים עמר""]"
2529,2529,פארס,חסיין חוסיין,פארס,חסיין חוסיין,False,"[""חסיין חוסיין פארס""]"
2530,2530,פדר,נפתלי,פדר,נפתלי,False,"[""נפתלי פדר""]"
2531,2531,פורדר,ישעיהו,פורדר,ישעיהו,False,"[""ישעיהו פורדר""]"
99,2532,פורת,חנן,פורת,חנן,False,"[""חנן פורת""]"
250,2533,פייגה,אילנית,פייגה,אילנית,False,"[""אילנית פייגה""]"
561,2534,פיינברג-סירני,עדה,פיינברג-סירני,עדה,False,"[""עדה פיינברג-סירני""]"
562,2535,פיינרמן,עוזי,פיינרמן,עוזי,False,"[""עוזי פיינרמן""]"
2536,2536,פישר,יוסף,פישר,יוסף,False,"[""יוסף פישר""]"
2537,2537,פלאטו-שרון,שמואל,פלאטו-שרון,שמואל,False,"[""שמואל פלאטו-שרון""]"
101,2538,פלד,משה,פלד,משה,False,"[""משה פלד""]"
2539,2539,פלד,מתתיהו,פלד,מתתיהו,False,"[""מתתיהו פלד""]"
566,2540,פלד,נתן,פלד,נתן,False,"[""נתן פלד""]"
2541,2541,פלדמן,משה-זאב,פלדמן,משה-זאב,False,"[""משה-זאב פלדמן""]"
568,2542,פלדמן,ראובן,פלדמן,ראובן,False,"[""ראובן פלדמן""]"
569,2543,פלומין,יחזקאל,פלומין,יחזקאל,False,"[""יחזקאל פלומין""]"
570,2544,פלש,ג'ורג',פלש,ג'ורג',False,"[""ג'ורג' פלש""]"
102,2545,פנחסי,רפאל,פנחסי,רפאל,False,"[""רפאל פנחסי""]"
571,2546,פנקס,דוד-צבי,פנקס,דוד-צבי,False,"[""דוד-צבי פנקס""]"
572,2547,פעיל,מאיר,פעיל,מאיר,False,"[""מאיר פעיל""]"
573,2548,פרומקין,השל,פרומקין,השל,False,"[""השל פרומקין""]"
686,2549,פרוש,מנחם,פרוש,מנחם,False,"[""מנחם פרוש""]"
574,2550,פרח,יהודה,פרח,יהודה,False,"[""יהודה פרח""]"
575,2551,פרי,אליעזר,פרי,אליעזר,False,"[""אליעזר פרי""]"
576,2552,פרידמן,מרשה,פרידמן,מרשה,False,"[""מרשה פרידמן""]"
577,2553,פרידמן,שמחה,פרידמן,שמחה,False,"[""שמחה פרידמן""]"
578,2554,פרלשטיין,שלמה,פרלשטיין,שלמה,False,"[""שלמה פרלשטיין""]"
